,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,device_id,duration,ts_sort,distancias
138913,2021-07-19 12:27:03,2021-07-19 12:30:11,38:30:f9:6b:a4:13,-80,2,-22.828564,-47.066278999999994,-22.829815,-47.060031,35,602,617.0,188,2021-07-19 12:27:03,0.6552598038023819
138933,2021-07-19 12:27:30,2021-07-19 12:30:00,38:d4:0b:92:dd:97,-72,6,-22.828737,-47.066204,-22.829695,-47.060556,201,621,617.0,150,2021-07-19 12:27:30,0.5885538380625829
139646,2021-07-19 13:11:30,2021-07-19 13:15:11,d4:9c:dd:52:bd:96,-90,10,-22.827794,-47.060941,-22.826815,-47.067582,40,7,617.0,221,2021-07-19 13:11:30,0.6892610061370867
139759,2021-07-19 13:14:25,2021-07-19 13:16:27,8c:e5:c0:9b:8a:0a,-66,3,-22.827913,-47.06678,-22.824839,-47.06547,172,120,617.0,122,2021-07-19 13:14:25,0.3672352402229299
139838,2021-07-19 13:16:01,2021-07-19 13:18:03,06:33:04:67:26:62,-54,11,-22.82539,-47.065939,-22.822938,-47.068868,37,199,617.0,122,2021-07-19 13:16:01,0.40552616500045136
139855,2021-07-19 13:16:26,2021-07-19 13:17:58,04:c8:07:92:42:0c,-61,6,-22.824821,-47.065427,-22.823291,-47.068605,82,216,617.0,92,2021-07-19 13:16:26,0.3674639981185429
139896,2021-07-19 13:17:20,2021-07-19 13:19:52,d4:c9:4b:88:f7:99,-84,1,-22.82449,-47.067563,-22.817775,-47.072625,224,257,617.0,152,2021-07-19 13:17:20,0.9092224208200401
139901,2021-07-19 13:17:35,2021-07-19 13:20:26,04:d4:c4:a0:15:e5,-68,1,-22.824233,-47.067777,-22.816585,-47.072663,47,262,617.0,171,2021-07-19 13:17:35,0.9869078880417166
140015,2021-07-19 13:22:37,2021-07-19 13:29:12,e0:10:7f:2d:f3:c8,-89,1,-22.812544,-47.067562,-22.813174,-47.063819,30,376,617.0,395,2021-07-19 13:22:37,0.38998948043459997
140021,2021-07-19 13:23:50,2021-07-19 13:35:47,cc:61:e5:79:f0:aa,-55,9,-22.814296,-47.064434000000006,-22.82526,-47.066284,167,382,617.0,717,2021-07-19 13:23:50,1.233799487947872
140206,2021-07-19 13:35:16,2021-07-19 13:37:29,56:c6:00:5b:65:ba,-85,13,-22.824883,-47.065523,-22.828925,-47.065944,234,567,617.0,133,2021-07-19 13:35:16,0.45151678710271365
140879,2021-07-19 13:58:06,2021-07-19 13:59:21,e0:10:7f:6d:d3:48,-84,6,-22.828826,-47.060621000000005,-22.829549,-47.063559999999995,56,10,617.0,75,2021-07-19 13:58:06,0.31174691376845565
141957,2021-07-19 14:41:17,2021-07-19 14:46:56,dc:bf:e9:09:79:f6,-76,6,-22.825707,-47.066443,-22.816136,-47.072697999999995,45,110,617.0,339,2021-07-19 14:41:17,1.2424203806878098
142537,2021-07-19 15:11:27,2021-07-19 15:15:52,98:39:8e:b0:b4:c7,-85,1,-22.821749,-47.070048,-22.812725,-47.067816,173,150,617.0,265,2021-07-19 15:11:27,1.0291716901381256
142657,2021-07-19 15:17:41,2021-07-19 15:29:22,8a:25:c6:af:8d:22,-53,1,-22.815594,-47.065717,-22.825789,-47.066967,146,270,617.0,701,2021-07-19 15:17:41,1.1408500550843697
142994,2021-07-19 15:46:33,2021-07-19 15:57:07,38:80:df:6e:81:b1,-93,11,-22.825664,-47.066338,-22.821114,-47.067972999999995,128,83,617.0,634,2021-07-19 15:46:33,0.5329657018294011
143222,2021-07-19 15:56:43,2021-07-19 16:05:29,c6:13:60:d9:c4:c0,-74,1,-22.82002,-47.067951,-22.824687,-47.065058,129,311,617.0,526,2021-07-19 15:56:43,0.5976792760583814
143317,2021-07-19 16:01:18,2021-07-19 16:05:37,50:92:b9:d5:07:1a,-56,11,-22.816488,-47.062508,-22.824876,-47.065490000000004,225,406,617.0,259,2021-07-19 16:01:18,0.981501962970137
143322,2021-07-19 16:02:00,2021-07-19 16:05:35,c0:8c:71:bd:78:ec,-92,5,-22.818029,-47.063615000000006,-22.824859,-47.065458,122,411,617.0,215,2021-07-19 16:02:00,0.782599879683364
143330,2021-07-19 16:02:38,2021-07-19 16:05:01,1a:41:2a:5d:88:c1,-92,1,-22.818147,-47.062348,-22.823594,-47.062449,42,419,617.0,143,2021-07-19 16:02:38,0.6057680543223509
143334,2021-07-19 16:02:59,2021-07-19 16:06:03,f4:f5:24:24:4f:0f,-68,13,-22.818093,-47.061374,-22.824934,-47.065567,205,423,617.0,184,2021-07-19 16:02:59,0.8736825013688178
144471,2021-07-19 16:56:26,2021-07-19 17:03:44,2e:b9:85:66:07:20,-93,6,-22.818051,-47.063733,-22.825581,-47.066558,47,301,617.0,438,2021-07-19 16:56:26,0.885945822901154
147074,2021-07-20 06:57:27,2021-07-20 07:03:15,98:39:8e:0a:c9:d9,-90,5,-22.818611999999998,-47.072259,-22.820773000000003,-47.068108,205,172,617.0,348,2021-07-20 06:57:27,0.4886131061378445
147086,2021-07-20 06:58:20,2021-07-20 07:10:11,30:cb:f8:19:ef:65,-56,6,-22.816446,-47.072659,-22.823753,-47.062843,240,184,617.0,711,2021-07-20 06:58:20,1.2931784603302547
148871,2021-07-20 08:37:57,2021-07-20 08:41:48,58:b6:33:bb:0b:c8,-70,1,-22.820322,-47.065978,-22.818003,-47.063784000000005,31,368,617.0,231,2021-07-20 08:37:57,0.3421375354135615
149893,2021-07-20 09:12:45,2021-07-20 09:25:53,0e:81:2f:0d:0d:54,-93,1,-22.82018,-47.068267999999996,-22.829677,-47.061833,206,275,617.0,788,2021-07-20 09:12:45,1.2450423405304398
149963,2021-07-20 09:18:59,2021-07-20 09:23:14,3e:ce:db:fb:ac:37,-92,6,-22.818167000000003,-47.062984,-22.826418,-47.067665000000005,173,345,617.0,255,2021-07-20 09:18:59,1.035334376200228
150130,2021-07-20 09:54:56,2021-07-20 09:59:19,ee:40:97:0c:aa:ea,-51,2,-22.829413,-47.065014,-22.821635,-47.070122,50,34,617.0,263,2021-07-20 09:54:56,1.0109736486788063
150276,2021-07-20 10:00:49,2021-07-20 10:15:36,50:92:b9:8a:4a:1c,-80,1,-22.816969,-47.072694,-22.831192,-47.063719,191,180,617.0,887,2021-07-20 10:00:49,1.8295696777135562
150479,2021-07-20 10:14:02,2021-07-20 10:15:53,00:08:22:10:f4:fb,-91,11,-22.826569,-47.067646999999994,-22.831761,-47.062656,43,383,617.0,111,2021-07-20 10:14:02,0.7713218547807343
150634,2021-07-20 10:33:03,2021-07-20 10:35:01,58:d9:c3:d2:29:24,-96,2,-22.824921,-47.067156,-22.821173,-47.070584000000004,52,102,617.0,118,2021-07-20 10:33:03,0.5450901894973698
150653,2021-07-20 10:33:42,2021-07-20 10:36:45,d4:c9:4b:88:f7:99,-58,1,-22.824246,-47.067791,-22.816719,-47.072686,216,121,617.0,183,2021-07-20 10:33:42,0.9758117146944804
150661,2021-07-20 10:33:52,2021-07-20 10:35:46,98:39:8e:74:67:37,-93,1,-22.823992,-47.06807,-22.818419,-47.072139,138,129,617.0,114,2021-07-20 10:33:52,0.7469496647570893
150665,2021-07-20 10:34:02,2021-07-20 10:37:28,3e:87:87:ff:e8:93,-66,12,-22.823667,-47.068376,-22.814283,-47.071622,54,133,617.0,206,2021-07-20 10:34:02,1.0952079091245202
151832,2021-07-20 11:21:03,2021-07-20 11:27:57,c6:5c:22:fa:02:90,-55,6,-22.815053,-47.07241,-22.813157,-47.064049,109,229,617.0,414,2021-07-20 11:21:03,0.8825214047167071
151843,2021-07-20 11:21:55,2021-07-20 11:33:08,c8:d7:b0:fb:c0:f2,-92,11,-22.813938,-47.068609,-22.822074,-47.061087,101,240,617.0,673,2021-07-20 11:21:55,1.1886211871097445
152727,2021-07-20 11:59:19,2021-07-20 12:06:24,9c:5c:f9:e3:53:a7,-78,4,-22.82799,-47.066753999999996,-22.812611999999998,-47.067478,158,48,617.0,425,2021-07-20 11:59:19,1.711567225308308
152759,2021-07-20 12:00:03,2021-07-20 12:02:10,e0:10:7f:ad:dd:68,-89,1,-22.827053,-47.067562,-22.823979,-47.068119,38,80,617.0,127,2021-07-20 12:00:03,0.3465477525273006
153059,2021-07-20 12:10:42,2021-07-20 12:15:40,68:c4:4d:76:e6:cb,-89,1,-22.820256,-47.065807,-22.818089,-47.060219000000004,172,380,617.0,298,2021-07-20 12:10:42,0.621351176520245
153328,2021-07-20 12:33:50,2021-07-20 12:36:02,38:80:df:06:39:d0,-92,1,-22.829507,-47.063916,-22.825045000000003,-47.065248,51,59,617.0,132,2021-07-20 12:33:50,0.5145897835673937
153693,2021-07-20 12:45:08,2021-07-20 12:47:04,04:d9:f5:41:2a:8f,-71,2,-22.816886,-47.066171000000004,-22.821279999999998,-47.067811999999996,130,424,617.0,116,2021-07-20 12:45:08,0.5167292990553289
153873,2021-07-20 12:56:01,2021-07-20 12:58:23,98:39:8e:4f:f0:eb,-91,11,-22.825091,-47.065841999999996,-22.831882,-47.062457,54,604,617.0,142,2021-07-20 12:56:01,0.8310013228361283
154928,2021-07-20 13:17:19,2021-07-20 13:18:54,ae:1c:e2:91:0a:0d,-94,1,-22.825316,-47.066477,-22.822483,-47.069303999999995,101,195,617.0,95,2021-07-20 13:17:19,0.4279970804010898
155297,2021-07-20 13:35:25,2021-07-20 13:36:37,d6:55:28:c6:bd:1b,-90,11,-22.82487,-47.065437,-22.827863,-47.06697,49,564,617.0,72,2021-07-20 13:35:25,0.36802810105470707
155356,2021-07-20 13:36:04,2021-07-20 13:37:30,a8:9c:ed:7b:03:45,-92,6,-22.825798000000002,-47.0671,-22.830903,-47.064068,133,623,617.0,86,2021-07-20 13:36:04,0.6471352709787269
156161,2021-07-20 14:05:09,2021-07-20 14:06:54,82:24:47:1b:b0:a2,-79,11,-22.815982,-47.072669,-22.812576,-47.067352,117,220,617.0,105,2021-07-20 14:05:09,0.6636488854841271
157743,2021-07-20 15:16:44,2021-07-20 15:30:01,8a:25:c6:af:8d:22,-96,1,-22.815157,-47.064612,-22.825708,-47.066765000000004,167,301,617.0,797,2021-07-20 15:16:44,1.193790593097575
157760,2021-07-20 15:17:53,2021-07-20 15:31:34,38:9a:f6:9e:21:55,-86,11,-22.816789,-47.066171000000004,-22.831444,-47.063321,123,318,617.0,821,2021-07-20 15:17:53,1.6555350723246223
157875,2021-07-20 15:25:17,2021-07-20 15:27:08,c6:5c:22:fa:02:90,-95,11,-22.818147,-47.059651,-22.821624,-47.060779,233,433,617.0,111,2021-07-20 15:25:17,0.40354049830158023
158495,2021-07-20 16:03:19,2021-07-20 16:07:01,1a:41:2a:5d:88:c1,-61,1,-22.818161,-47.061825,-22.824889000000002,-47.065519,128,490,617.0,222,2021-07-20 16:03:19,0.8384640938780954
159184,2021-07-20 16:45:48,2021-07-20 16:53:26,22:cd:28:85:f6:62,-91,1,-22.829575,-47.062845,-22.814270999999998,-47.071663,180,10,617.0,458,2021-07-20 16:45:48,1.926826957979353
159204,2021-07-20 16:46:59,2021-07-20 16:53:29,38:78:62:3e:1c:08,-92,9,-22.829136,-47.06568,-22.814208999999998,-47.071559,143,30,617.0,390,2021-07-20 16:46:59,1.7657919188138018
159219,2021-07-20 16:47:17,2021-07-20 16:57:48,02:00:00:00:00:00,-93,12,-22.828415,-47.066357,-22.818944000000002,-47.066705,33,45,617.0,631,2021-07-20 16:47:17,1.0537323806547887
159359,2021-07-20 16:51:13,2021-07-20 16:52:17,30:cb:f8:06:6d:01,-95,2,-22.821001000000003,-47.070754,-22.818039000000002,-47.072524,39,185,617.0,64,2021-07-20 16:51:13,0.37601564310051233
159464,2021-07-20 16:57:27,2021-07-20 17:03:36,dc:bf:e9:cf:4d:b4,-61,4,-22.817577,-47.066169,-22.818168,-47.062465,187,290,617.0,369,2021-07-20 16:57:27,0.38528070910167633
159626,2021-07-20 17:06:56,2021-07-20 17:08:52,da:4e:6c:be:cc:39,-90,6,-22.825589,-47.066606,-22.83191,-47.062238,46,452,617.0,116,2021-07-20 17:06:56,0.8333141841910946
164575,2021-07-21 08:22:31,2021-07-21 08:27:55,90:73:5a:60:81:3e,-95,1,-22.829570999999998,-47.062568,-22.823076999999998,-47.068731,203,31,617.0,324,2021-07-21 08:22:31,0.9593651723548287
165194,2021-07-21 09:02:21,2021-07-21 09:03:44,56:44:e5:6b:8c:bd,-94,11,-22.829448,-47.064974,-22.825899,-47.066829,54,108,617.0,83,2021-07-21 09:02:21,0.4380367145765718
175958,2021-07-22 08:08:40,2021-07-22 08:10:27,d0:77:14:6c:52:51,-91,2,-22.813229999999997,-47.063721,-22.818013,-47.063946,44,310,617.0,107,2021-07-22 08:08:40,0.5323458150295305
176025,2021-07-22 08:14:07,2021-07-22 08:17:28,ca:ea:34:c5:13:fd,-93,1,-22.824854000000002,-47.065368,-22.830132,-47.062034000000004,32,377,617.0,201,2021-07-22 08:14:07,0.6791081735572051
176211,2021-07-22 08:23:35,2021-07-22 08:28:27,02:00:00:06:10:00,-94,6,-22.825816,-47.066660999999996,-22.817207999999997,-47.072682,97,88,617.0,292,2021-07-22 08:23:35,1.1388483081452219
176222,2021-07-22 08:23:54,2021-07-22 08:30:12,98:39:8e:e1:c3:53,-92,6,-22.82554,-47.066129,-22.812957,-47.067947,37,99,617.0,378,2021-07-22 08:23:54,1.4115202400837605
176286,2021-07-22 08:25:43,2021-07-22 08:27:06,e0:62:67:34:83:4a,-97,1,-22.823663,-47.068345,-22.82135,-47.070395,79,163,617.0,83,2021-07-22 08:25:43,0.3321031778797544
176340,2021-07-22 08:28:45,2021-07-22 08:30:23,30:cb:f8:6d:e7:cf,-45,6,-22.81599,-47.072655,-22.812738,-47.067838,68,217,617.0,98,2021-07-22 08:28:45,0.6119812611807145
176428,2021-07-22 08:34:15,2021-07-22 08:39:01,58:b6:33:bb:0b:c8,-91,1,-22.821291,-47.0676,-22.818392000000003,-47.063994,41,305,617.0,286,2021-07-22 08:34:15,0.4904137258937152
176452,2021-07-22 08:35:27,2021-07-22 08:36:51,08:aa:55:29:c6:e6,-90,1,-22.818506,-47.064113,-22.813163,-47.064145,86,329,617.0,84,2021-07-22 08:35:27,0.5941243668232857
176586,2021-07-22 08:43:32,2021-07-22 08:44:34,82:1f:67:b1:ed:1f,-93,11,-22.826979,-47.067609000000004,-22.830409,-47.064541,73,463,617.0,62,2021-07-22 08:43:32,0.49429529363670915
176614,2021-07-22 08:44:07,2021-07-22 08:45:23,82:ab:ba:dc:fc:c4,-94,1,-22.828689999999998,-47.066181,-22.831857,-47.062222,97,491,617.0,76,2021-07-22 08:44:07,0.5372455576746109
177490,2021-07-22 09:10:30,2021-07-22 09:14:37,0c:cb:85:92:a9:b8,-94,4,-22.822594,-47.069214,-22.812929999999998,-47.067903,237,151,617.0,247,2021-07-22 09:10:30,1.0829575310346589
178636,2021-07-22 09:54:18,2021-07-22 10:07:36,d4:9c:dd:52:bd:96,-78,13,-22.812583,-47.067726,-22.831638,-47.062201,50,205,617.0,798,2021-07-22 09:54:18,2.193183777356475
179011,2021-07-22 10:29:28,2021-07-22 10:33:13,d4:c9:4b:88:f7:99,-94,11,-22.824992,-47.06709,-22.816117000000002,-47.072708,110,102,617.0,225,2021-07-22 10:29:28,1.1425523372024313
179036,2021-07-22 10:29:58,2021-07-22 10:44:56,a8:9f:ba:1c:b1:f8,-91,4,-22.824223999999997,-47.067796,-22.823636999999998,-47.062559,34,127,617.0,898,2021-07-22 10:29:58,0.540687245513292
179176,2021-07-22 10:35:56,2021-07-22 10:47:05,24:11:45:47:da:48,-92,11,-22.81561,-47.066129,-22.828736,-47.066145,231,267,617.0,669,2021-07-22 10:35:56,1.4595475443466404
179328,2021-07-22 10:45:34,2021-07-22 10:47:23,ca:77:99:62:61:9e,-91,11,-22.824965,-47.065666,-22.829525,-47.065332,64,419,617.0,109,2021-07-22 10:45:34,0.5082036802843707
180012,2021-07-22 11:18:32,2021-07-22 11:21:01,f0:b5:d1:5d:08:6e,-93,11,-22.825834,-47.066739,-22.822246,-47.069484,50,60,617.0,149,2021-07-22 11:18:32,0.4881829651320651
180033,2021-07-22 11:19:06,2021-07-22 11:31:57,dc:bf:e9:40:a7:15,-78,10,-22.824891,-47.065259000000005,-22.816457999999997,-47.062525,224,81,617.0,771,2021-07-22 11:19:06,0.9786799825263097
180142,2021-07-22 11:22:50,2021-07-22 11:32:04,30:fc:eb:89:46:e4,-89,1,-22.816833,-47.072654,-22.816666,-47.062506,95,190,617.0,554,2021-07-22 11:22:50,1.0402753323081182
180143,2021-07-22 11:22:56,2021-07-22 11:35:05,48:2c:a0:9b:d1:ea,-84,1,-22.816546,-47.072633,-22.819754,-47.060126000000004,119,191,617.0,729,2021-07-22 11:22:56,1.33058660028604
180152,2021-07-22 11:23:25,2021-07-22 11:26:09,7c:8b:b5:e5:85:13,-49,1,-22.816414,-47.072639,-22.815282,-47.065041,82,200,617.0,164,2021-07-22 11:23:25,0.7888619589649623
180615,2021-07-22 12:00:16,2021-07-22 12:02:27,70:fd:46:60:9d:fc,-85,6,-22.825422,-47.065934999999996,-22.822985,-47.068844,165,144,617.0,131,2021-07-22 12:00:16,0.4028873861835067
180626,2021-07-22 12:00:29,2021-07-22 12:13:29,f0:b5:d1:5d:08:6e,-93,11,-22.825072,-47.065247,-22.813391,-47.063584000000006,56,157,617.0,780,2021-07-22 12:00:29,1.3100053076257019
180737,2021-07-22 12:04:03,2021-07-22 12:07:53,d8:9a:34:1d:ae:f9,-64,4,-22.818502,-47.072171999999995,-22.815144,-47.064796,159,266,617.0,230,2021-07-22 12:04:03,0.8431796093655645
189343,2021-07-23 06:49:49,2021-07-23 06:59:29,58:d9:c3:ce:d4:f7,-94,1,-22.826280999999998,-47.067391,-22.818005,-47.066263,166,67,617.0,580,2021-07-23 06:49:49,0.9274838682882663
189449,2021-07-23 06:53:56,2021-07-23 06:56:12,a8:16:d0:61:0b:2b,-54,1,-22.820535,-47.071174,-22.813802,-47.069502,234,175,617.0,136,2021-07-23 06:53:56,0.7680390459692271
190171,2021-07-23 07:57:30,2021-07-23 08:03:34,a8:96:75:13:ee:32,-88,1,-22.829558,-47.063512,-22.817791,-47.072596999999995,45,36,617.0,364,2021-07-23 07:57:30,1.605915135234675
190200,2021-07-23 07:58:02,2021-07-23 07:59:22,18:01:f1:80:72:e2,-90,11,-22.829458,-47.064966,-22.82629,-47.067359,93,65,617.0,80,2021-07-23 07:58:02,0.4292295782381532
190246,2021-07-23 07:59:00,2021-07-23 08:06:05,a8:16:d0:2c:c5:01,-87,1,-22.827610999999997,-47.067165,-22.812644,-47.066836,34,111,617.0,425,2021-07-23 07:59:00,1.6645983302800718
191847,2021-07-23 09:09:04,2021-07-23 09:10:07,ca:e1:07:29:74:de,-87,7,-22.82518,-47.066132,-22.822685999999997,-47.069097,68,138,617.0,63,2021-07-23 09:09:04,0.4113988461374155
192917,2021-07-23 09:55:57,2021-07-23 10:07:14,3c:dc:bc:b6:be:a7,-59,6,-22.813809,-47.070130999999996,-22.819838,-47.060179999999995,32,254,617.0,677,2021-07-23 09:55:57,1.2205170019897411
192920,2021-07-23 09:56:24,2021-07-23 10:07:28,c8:d7:b0:fb:c0:f2,-95,6,-22.813375,-47.06811,-22.820224,-47.060296,76,257,617.0,664,2021-07-23 09:56:24,1.1051780485374423
193327,2021-07-23 10:33:16,2021-07-23 10:37:04,d4:c9:4b:88:f7:99,-86,1,-22.824847000000002,-47.067243,-22.816548,-47.072681,209,136,617.0,228,2021-07-23 10:33:16,1.078058268926725
193334,2021-07-23 10:33:23,2021-07-23 10:35:06,a6:32:25:b7:d0:36,-85,1,-22.824524,-47.067531,-22.821412,-47.070352,151,143,617.0,103,2021-07-23 10:33:23,0.45092668109361006
193443,2021-07-23 10:39:06,2021-07-23 10:45:04,aa:49:21:67:fc:e5,-91,1,-22.812679,-47.06671,-22.813775,-47.063356,38,252,617.0,358,2021-07-23 10:39:06,0.3647365612020931
194345,2021-07-23 11:18:12,2021-07-23 11:22:02,a2:72:96:48:5f:de,-59,1,-22.824303,-47.067696000000005,-22.815488000000002,-47.072556,179,131,617.0,230,2021-07-23 11:18:12,1.0994885370011278
194385,2021-07-23 11:19:54,2021-07-23 11:25:11,d8:9a:34:1d:ae:f9,-90,1,-22.819816,-47.071852,-22.815631,-47.065787,123,171,617.0,317,2021-07-23 11:19:54,0.776508709690703
194416,2021-07-23 11:20:55,2021-07-23 11:28:29,d8:bb:2c:e9:49:ac,-90,1,-22.817341,-47.072635999999996,-22.818694,-47.064369,167,202,617.0,454,2021-07-23 11:20:55,0.8605632920045412
194420,2021-07-23 11:21:04,2021-07-23 11:30:37,c6:5c:22:fa:02:90,-88,1,-22.816987,-47.072678,-22.815617,-47.062611,82,206,617.0,573,2021-07-23 11:21:04,1.0429959165648228
194758,2021-07-23 11:38:29,2021-07-23 11:39:33,68:c4:4d:23:6d:98,-92,7,-22.829045,-47.065825,-22.831870000000002,-47.062227,48,544,617.0,64,2021-07-23 11:38:29,0.48439836547033793
195311,2021-07-23 12:00:24,2021-07-23 12:01:46,de:db:e4:8e:ac:9c,-92,11,-22.829487,-47.0643,-22.826176,-47.067236,67,33,617.0,82,2021-07-23 12:00:24,0.4754855379562529
195541,2021-07-23 12:06:33,2021-07-23 12:20:34,a8:16:d0:df:1d:75,-67,1,-22.816648999999998,-47.072663,-22.824187,-47.063867,194,263,617.0,841,2021-07-23 12:06:33,1.2309696553683636
195659,2021-07-23 12:12:43,2021-07-23 12:23:03,a0:4f:85:d4:dd:04,-91,1,-22.820524,-47.066182,-22.831417000000002,-47.063311,57,381,617.0,620,2021-07-23 12:12:43,1.2464747082858254
195674,2021-07-23 12:13:26,2021-07-23 12:22:57,48:90:2f:db:fe:44,-52,4,-22.819469,-47.064876,-22.831207,-47.063682,140,396,617.0,571,2021-07-23 12:13:26,1.3109317279375454
195880,2021-07-23 12:33:35,2021-07-23 12:34:36,f8:cf:c5:9b:71:e8,-84,6,-22.829670999999998,-47.060778000000006,-22.82949,-47.064283,89,26,617.0,61,2021-07-23 12:33:35,0.35977117083822346
195907,2021-07-23 12:34:47,2021-07-23 12:36:59,ae:0e:b3:c9:e5:f4,-89,3,-22.829441,-47.064925,-22.825198999999998,-47.065403,31,53,617.0,132,2021-07-23 12:34:47,0.47422660357547075
