,device_id,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,duration,ts_sort,distancias
160291,617.0,2021-06-21 08:21:11,2021-06-21 08:23:15,3a:fb:db:b9:bd:28,-91,1,-22.827568,-47.061095,-22.829527,-47.064615,69,0,124,2021-06-21 08:21:11,0.42141354565446837
160304,617.0,2021-06-21 08:22:37,2021-06-21 08:31:12,80:58:f8:42:06:f7,-64,11,-22.829579000000003,-47.062265999999994,-22.812586,-47.067197,49,13,515,2021-06-21 08:22:37,1.955956254963772
160306,617.0,2021-06-21 08:22:49,2021-06-21 08:26:14,02:00:00:00:00:00,-93,8,-22.829584,-47.063143,-22.825070999999998,-47.067026,41,15,205,2021-06-21 08:22:49,0.6404636445390374
160478,617.0,2021-06-21 08:26:54,2021-06-21 08:30:55,30:cb:f8:6d:e7:cf,-95,1,-22.822929000000002,-47.068951,-22.812747,-47.067820000000005,115,187,241,2021-06-21 08:26:54,1.1381071002026286
160531,617.0,2021-06-21 08:28:13,2021-06-21 08:40:22,5a:ae:ef:87:15:4d,-70,6,-22.819179000000002,-47.072269,-22.820373999999997,-47.060355,189,240,729,2021-06-21 08:28:13,1.228295512888141
161034,617.0,2021-06-21 09:12:09,2021-06-21 09:14:37,0a:36:b3:f8:13:c4,-53,1,-22.820945000000002,-47.066936,-22.814763,-47.06284,158,237,148,2021-06-21 09:12:09,0.8054638595207226
161228,617.0,2021-06-21 11:13:45,2021-06-21 11:16:35,f0:d7:aa:53:78:d4,-89,11,-22.827978,-47.066728000000005,-22.823017,-47.068798,155,47,170,2021-06-21 11:13:45,0.5910267127712377
161371,617.0,2021-06-21 11:19:09,2021-06-21 11:26:20,8a:62:c8:e6:67:66,-54,11,-22.816211,-47.072689000000004,-22.813164999999998,-47.064112,231,190,431,2021-06-21 11:19:09,0.9420949941685811
161373,617.0,2021-06-21 11:19:31,2021-06-21 11:30:33,c6:5c:22:fa:02:90,-50,11,-22.814757999999998,-47.072155,-22.820714000000002,-47.060488,85,192,662,2021-06-21 11:19:31,1.3669397346110632
161386,617.0,2021-06-21 11:20:16,2021-06-21 11:28:42,78:23:27:31:0d:66,-58,1,-22.813793,-47.069507,-22.818134,-47.062462,113,205,506,2021-06-21 11:20:16,0.8685557620061114
161943,617.0,2021-06-21 12:02:39,2021-06-21 12:04:25,68:7d:6b:52:05:25,-88,3,-22.817194,-47.072694,-22.8135,-47.068148,56,261,106,2021-06-21 12:02:39,0.6211457093427994
161950,617.0,2021-06-21 12:03:09,2021-06-21 12:13:45,5a:ae:ef:87:15:4d,-63,7,-22.816418,-47.072678,-22.820714000000002,-47.06046,204,268,636,2021-06-21 12:03:09,1.340274443790761
162304,617.0,2021-06-21 12:31:04,2021-06-21 12:32:46,38:9a:f6:d7:e8:a9,-95,6,-22.829425,-47.062133,-22.827911,-47.066792,53,47,102,2021-06-21 12:31:04,0.5062871786051555
162366,617.0,2021-06-21 12:32:35,2021-06-21 12:37:32,06:33:04:67:26:62,-52,11,-22.827916000000002,-47.066778,-22.817226,-47.072706,210,109,297,2021-06-21 12:32:35,1.3349445061134508
162581,617.0,2021-06-21 12:37:56,2021-06-21 12:43:44,04:d9:f5:3e:a2:60,-67,1,-22.816573,-47.072676,-22.819004,-47.064524,199,324,348,2021-06-21 12:37:56,0.8781642805874764
162589,617.0,2021-06-21 12:38:23,2021-06-21 12:51:27,9e:d7:ff:2f:a4:16,-53,11,-22.815029,-47.072332,-22.828737,-47.066151,150,332,784,2021-06-21 12:38:23,1.650662597563821
162777,617.0,2021-06-21 12:49:42,2021-06-21 12:50:59,a8:16:d0:47:b7:a3,-93,12,-22.824864,-47.065464,-22.827405,-47.067375,34,520,77,2021-06-21 12:49:42,0.34378901469458567
162816,617.0,2021-06-21 12:50:40,2021-06-21 12:51:54,d6:1d:9f:4c:a5:26,-96,6,-22.826575,-47.067636,-22.828856,-47.066003,160,559,74,2021-06-21 12:50:40,0.30387553990856525
162906,617.0,2021-06-21 13:12:21,2021-06-21 13:13:42,d8:bb:2c:e9:49:ac,-94,6,-22.829411999999998,-47.060249,-22.829516,-47.064665000000005,49,13,81,2021-06-21 13:12:21,0.45271916461011213
163551,617.0,2021-06-21 13:58:38,2021-06-21 14:01:22,68:7d:6b:32:0f:03,-43,9,-22.826957999999998,-47.067568,-22.821425,-47.070293,75,73,164,2021-06-21 13:58:38,0.6756634280680301
164391,617.0,2021-06-21 15:11:13,2021-06-21 15:12:22,5e:62:cf:2a:5d:f2,-92,6,-22.813814999999998,-47.070309,-22.813094,-47.065633,67,446,69,2021-06-21 15:11:13,0.48593294323459446
164409,617.0,2021-06-21 15:12:32,2021-06-21 15:15:03,56:c4:b4:8f:4d:b8,-85,1,-22.813796,-47.064814,-22.821237,-47.067873,128,464,151,2021-06-21 15:12:32,0.8848132885832531
165525,617.0,2021-06-22 07:52:05,2021-06-22 07:53:16,cc:88:26:ce:41:44,-77,2,-22.829397,-47.065012,-22.826359,-47.067393,32,32,71,2021-06-22 07:52:05,0.4167265369316953
165796,617.0,2021-06-22 08:13:55,2021-06-22 08:23:35,a8:16:d0:e5:25:a3,-87,8,-22.827212,-47.061206,-22.825159,-47.066054,37,303,580,2021-06-22 08:13:55,0.546790579537751
166294,617.0,2021-06-22 09:03:39,2021-06-22 09:05:56,60:ab:67:eb:50:02,-89,1,-22.825245000000002,-47.066396999999995,-22.81834,-47.072181,140,106,137,2021-06-22 09:03:39,0.9700185943312952
166332,617.0,2021-06-22 09:05:02,2021-06-22 09:06:16,70:fd:46:48:ce:50,-88,13,-22.821753,-47.07005,-22.817498,-47.072671,57,144,74,2021-06-22 09:05:02,0.5440767631388549
166504,617.0,2021-06-22 09:16:16,2021-06-22 09:19:03,a8:96:75:16:f5:5d,-93,1,-22.8181,-47.060574,-22.825426,-47.066532,67,316,167,2021-06-22 09:16:16,1.0180743855329664
166607,617.0,2021-06-22 11:09:48,2021-06-22 11:13:43,d6:42:0e:4e:1e:f8,-94,11,-22.82959,-47.062362,-22.823344,-47.068585999999996,91,23,235,2021-06-22 11:09:48,0.9430015050826069
166776,617.0,2021-06-22 11:15:49,2021-06-22 11:27:26,c6:5c:22:fa:02:90,-77,1,-22.816707,-47.072674,-22.820267,-47.060352,33,192,697,2021-06-22 11:15:49,1.3235015643066417
167248,617.0,2021-06-22 12:03:01,2021-06-22 12:11:51,c8:d7:b0:fb:c0:f2,-88,1,-22.813053,-47.067964,-22.819815,-47.060159999999996,104,241,530,2021-06-22 12:03:01,1.097788664548562
167654,617.0,2021-06-22 12:31:21,2021-06-22 12:32:41,82:98:e8:8b:66:6e,-85,6,-22.825289,-47.066762,-22.822279,-47.06946,38,131,80,2021-06-22 12:31:21,0.43414578448292257
168133,617.0,2021-06-22 13:16:22,2021-06-22 13:19:03,8a:44:21:68:52:b3,-91,11,-22.825809,-47.066684,-22.822577,-47.069207,191,121,161,2021-06-22 13:16:22,0.4427398108279976
168218,617.0,2021-06-22 13:17:53,2021-06-22 13:19:03,c8:c7:50:b1:ad:03,-91,1,-22.825353,-47.066542,-22.822577,-47.069207,71,206,70,2021-06-22 13:17:53,0.41216865683878784
168791,617.0,2021-06-22 14:12:47,2021-06-22 14:25:42,90:73:5a:47:f8:4e,-67,9,-22.812613,-47.067328,-22.830095,-47.062005,239,203,775,2021-06-22 14:12:47,2.019016646741524
169835,617.0,2021-06-22 15:45:19,2021-06-22 15:48:11,f4:f5:24:24:b9:6b,-92,6,-22.825671,-47.066445,-22.821601,-47.070169,132,119,172,2021-06-22 15:45:19,0.5920177493429092
169885,617.0,2021-06-22 15:46:36,2021-06-22 16:01:33,a8:16:d0:17:12:77,-90,11,-22.825285,-47.066482,-22.823273,-47.062044,173,169,897,2021-06-22 15:46:36,0.5068877521409676
170046,617.0,2021-06-22 15:52:44,2021-06-22 15:59:24,c8:c7:50:45:fd:73,-75,11,-22.81466,-47.064181,-22.818276,-47.063559000000005,52,327,400,2021-06-22 15:52:44,0.4071040468909344
170122,617.0,2021-06-22 15:54:17,2021-06-22 15:56:07,d8:bb:2c:e9:49:ac,-90,1,-22.819987,-47.067875,-22.817470999999998,-47.063812,121,400,110,2021-06-22 15:54:17,0.5016783175912498
170176,617.0,2021-06-22 15:57:37,2021-06-22 16:02:07,50:92:b9:d5:07:1a,-89,2,-22.814917,-47.062784,-22.824722,-47.06507,116,454,270,2021-06-22 15:57:37,1.115158490049543
170197,617.0,2021-06-22 15:59:28,2021-06-22 16:00:56,78:23:27:42:af:e2,-53,6,-22.818170000000002,-47.063235,-22.821148,-47.060651,134,475,88,2021-06-22 15:59:28,0.4240196652293403
170239,617.0,2021-06-22 16:02:00,2021-06-22 16:04:39,02:00:00:00:00:00,-94,5,-22.824416,-47.064335,-22.831556,-47.063086,47,517,159,2021-06-22 16:02:00,0.8041856491975967
171401,617.0,2021-06-23 08:33:01,2021-06-23 08:42:15,82:62:7e:93:4f:f1,-65,6,-22.812859,-47.067943,-22.820679000000002,-47.060453,38,584,554,2021-06-23 08:33:01,1.1599320922897958
171426,617.0,2021-06-23 08:33:51,2021-06-23 08:37:03,90:78:b2:5b:6a:3d,-56,1,-22.812657,-47.066765999999994,-22.82057,-47.06626,121,609,192,2021-06-23 08:33:51,0.8814137637574881
172046,617.0,2021-06-23 11:14:49,2021-06-23 11:16:26,70:fd:46:50:7e:a6,-96,11,-22.828948,-47.065851,-22.825933,-47.066916,247,44,97,2021-06-23 11:14:49,0.3525732292178985
172106,617.0,2021-06-23 11:16:36,2021-06-23 11:18:47,e0:10:7f:fe:52:a8,-94,1,-22.82559,-47.066178,-22.822547,-47.069241999999996,38,104,131,2021-06-23 11:16:36,0.46163145421656837
172215,617.0,2021-06-23 11:20:24,2021-06-23 11:25:17,7c:8b:b5:e5:85:13,-92,11,-22.818120999999998,-47.072331,-22.81954,-47.06726,114,213,293,2021-06-23 11:20:24,0.5431623816065663
172234,617.0,2021-06-23 11:21:14,2021-06-23 11:26:05,ce:ed:28:7a:c2:f3,-56,4,-22.816539000000002,-47.072661,-22.821163000000002,-47.067941999999995,51,232,291,2021-06-23 11:21:14,0.7059005595024871
172241,617.0,2021-06-23 11:21:44,2021-06-23 11:28:36,8a:62:c8:e6:67:66,-48,11,-22.814823999999998,-47.072216,-22.813385,-47.064485999999995,167,239,412,2021-06-23 11:21:44,0.8082904599790979
172311,617.0,2021-06-23 11:25:32,2021-06-23 11:28:45,c6:5c:22:fa:02:90,-81,1,-22.820092000000002,-47.068103,-22.813231,-47.063725,113,309,193,2021-06-23 11:25:32,0.8850874326480459
172520,617.0,2021-06-23 11:56:18,2021-06-23 12:01:35,92:f5:b3:93:bd:ec,-91,11,-22.829481,-47.064766999999996,-22.81813,-47.072340000000004,63,26,317,2021-06-23 11:56:18,1.4817189637496417
172712,617.0,2021-06-23 12:02:27,2021-06-23 12:10:21,68:7d:6b:52:05:25,-69,1,-22.81654,-47.072691,-22.817244,-47.062521999999994,46,239,474,2021-06-23 12:02:27,1.0451964774434757
172726,617.0,2021-06-23 12:02:43,2021-06-23 12:12:03,58:d9:c3:41:ef:11,-64,2,-22.815556,-47.072602,-22.818456,-47.059676,72,250,560,2021-06-23 12:02:43,1.3635150779290166
172947,617.0,2021-06-23 12:15:24,2021-06-23 12:16:58,b8:5a:73:ad:c4:ea,-77,11,-22.826072,-47.067557,-22.831553,-47.063057,68,482,94,2021-06-23 12:15:24,0.7642845885719363
173109,617.0,2021-06-23 13:16:25,2021-06-23 13:21:52,02:00:00:00:00:00,-82,4,-22.828385,-47.066342,-22.817481,-47.072598,49,73,327,2021-06-23 13:16:25,1.3715647745233814
173661,617.0,2021-06-23 14:01:50,2021-06-23 14:07:32,38:d4:0b:88:85:83,-87,6,-22.825756,-47.066465,-22.813776999999998,-47.069486,185,76,342,2021-06-23 14:01:50,1.3675192542265715
174383,617.0,2021-06-23 14:51:51,2021-06-23 14:57:56,60:1d:91:8b:67:29,-53,6,-22.818128,-47.061834000000005,-22.829662,-47.061545,78,375,365,2021-06-23 14:51:51,1.2828660301048656
174858,617.0,2021-06-23 15:20:01,2021-06-23 15:21:23,22:81:a3:e1:d6:18,-70,6,-22.824870999999998,-47.065488,-22.828257,-47.066545,124,399,82,2021-06-23 15:20:01,0.39178082866597036
175006,617.0,2021-06-23 15:43:39,2021-06-23 15:46:08,f4:f5:24:24:b9:6b,-66,5,-22.825594,-47.066184,-22.821719,-47.070095,95,83,149,2021-06-23 15:43:39,0.5884948441070194
175386,617.0,2021-06-23 16:02:08,2021-06-23 16:03:13,30:4b:07:ab:20:51,-96,11,-22.827336,-47.067362,-22.830942999999998,-47.064017,63,463,65,2021-06-23 16:02:08,0.527622343623072
175482,617.0,2021-06-23 16:41:25,2021-06-23 16:47:58,8a:79:56:23:46:ff,-91,1,-22.829577,-47.062523,-22.816601000000002,-47.072641,52,31,393,2021-06-23 16:41:25,1.7768531656852433
175488,617.0,2021-06-23 16:41:38,2021-06-23 16:46:12,50:92:b9:59:da:12,-94,1,-22.829525,-47.063567,-22.821369,-47.07039,220,37,274,2021-06-23 16:41:38,1.1451908404755666
175831,617.0,2021-06-23 16:57:45,2021-06-23 16:59:32,0c:9d:92:21:13:a8,-93,1,-22.825923,-47.067415000000004,-22.831851999999998,-47.062159,57,379,107,2021-06-23 16:57:45,0.8513516821027854
176316,617.0,2021-06-24 06:46:26,2021-06-24 06:48:12,e0:dc:ff:1f:a8:a8,-90,1,-22.828617,-47.06071,-22.829407,-47.065006,117,9,106,2021-06-24 06:46:26,0.4489526233064817
176362,617.0,2021-06-24 06:48:44,2021-06-24 06:57:39,90:73:5a:5e:da:70,-89,6,-22.82842,-47.06633,-22.813893,-47.064721999999996,212,55,535,2021-06-24 06:48:44,1.6237163340602583
176486,617.0,2021-06-24 06:52:09,2021-06-24 07:01:47,62:59:d1:fb:19:82,-53,1,-22.823613,-47.068354,-22.818126,-47.061820000000004,230,179,578,2021-06-24 06:52:09,0.9059366287396027
176531,617.0,2021-06-24 06:54:54,2021-06-24 06:56:46,f0:d7:aa:f1:25:a2,-51,11,-22.816525,-47.072656,-22.812552,-47.067625,34,224,112,2021-06-24 06:54:54,0.6790205249474298
177892,617.0,2021-06-24 08:23:53,2021-06-24 08:27:19,30:cb:f8:6d:e7:cf,-44,4,-22.821542,-47.07022,-22.812621,-47.067753,59,516,206,2021-06-24 08:23:53,1.0236900477531568
178060,617.0,2021-06-24 08:37:26,2021-06-24 08:39:42,d8:c4:6a:52:fa:19,-90,1,-22.824548999999998,-47.064657000000004,-22.831416,-47.063358,112,684,136,2021-06-24 08:37:26,0.775095168986537
178937,617.0,2021-06-24 09:10:21,2021-06-24 09:19:38,6a:bc:68:b4:c4:84,-84,1,-22.814919,-47.064126,-22.821827,-47.060868,116,220,557,2021-06-24 09:10:21,0.8375774417406359
178993,617.0,2021-06-24 09:12:31,2021-06-24 09:14:32,0a:36:b3:f8:13:c4,-94,11,-22.820632999999997,-47.068205999999996,-22.817421,-47.063769,51,276,121,2021-06-24 09:12:31,0.5782452216661826
178999,617.0,2021-06-24 09:12:42,2021-06-24 09:18:54,fc:64:3a:f4:6f:4a,-57,1,-22.820797,-47.068131,-22.818832999999998,-47.059824,183,282,372,2021-06-24 09:12:42,0.8789613110129653
180295,617.0,2021-06-24 11:14:32,2021-06-24 11:15:54,70:fd:46:50:7e:a6,-72,2,-22.82927,-47.065484999999995,-22.825326999999998,-47.06573,39,43,82,2021-06-24 11:14:32,0.4391605977621875
180449,617.0,2021-06-24 11:19:30,2021-06-24 11:28:03,c6:5c:22:fa:02:90,-93,1,-22.817325,-47.072651,-22.813382999999998,-47.063612,138,197,513,2021-06-24 11:19:30,1.0249144143222741
180462,617.0,2021-06-24 11:20:19,2021-06-24 11:32:14,48:2c:a0:9b:d1:ea,-57,11,-22.815785,-47.07264,-22.820317000000003,-47.060345,47,210,715,2021-06-24 11:20:19,1.3571791691088155
180464,617.0,2021-06-24 11:20:29,2021-06-24 11:22:43,7c:8b:b5:e5:85:13,-51,6,-22.815161,-47.072425,-22.813679999999998,-47.064938,106,212,134,2021-06-24 11:20:29,0.784857195096871
180484,617.0,2021-06-24 11:21:33,2021-06-24 11:24:25,14:30:c6:96:bc:ca,-53,6,-22.813807,-47.069223,-22.819013,-47.066817,166,232,172,2021-06-24 11:21:33,0.6292186333646528
180514,617.0,2021-06-24 11:22:47,2021-06-24 11:29:01,8a:62:c8:e6:67:66,-84,8,-22.813993,-47.064674,-22.816195999999998,-47.062509999999996,94,262,374,2021-06-24 11:22:47,0.33045712398810445
180585,617.0,2021-06-24 11:26:55,2021-06-24 11:34:42,68:7d:6b:de:79:2f,-87,6,-22.817355,-47.063735,-22.825670000000002,-47.066719,70,333,467,2021-06-24 11:26:55,0.9738553379505974
180686,617.0,2021-06-24 11:34:01,2021-06-24 11:37:44,b2:80:78:51:32:c6,-81,11,-22.825077,-47.065948,-22.829670999999998,-47.061381,87,434,223,2021-06-24 11:34:01,0.6928360816180761
180700,617.0,2021-06-24 11:34:28,2021-06-24 11:36:16,68:7d:6b:55:69:1b,-67,6,-22.825231,-47.066248,-22.831423,-47.063340999999994,96,448,108,2021-06-24 11:34:28,0.7502125857252521
181028,617.0,2021-06-24 12:02:40,2021-06-24 12:11:01,88:79:7e:8d:70:dd,-79,6,-22.817282000000002,-47.072728999999995,-22.813539000000002,-47.064578000000004,160,255,501,2021-06-24 12:02:40,0.9333704400419744
181380,617.0,2021-06-24 12:17:33,2021-06-24 12:18:34,28:5a:eb:bd:09:98,-87,1,-22.829037,-47.065799,-22.831842,-47.062224,97,615,61,2021-06-24 12:17:33,0.4811619543797802
181960,617.0,2021-06-24 12:32:48,2021-06-24 12:34:18,f0:d7:aa:50:86:33,-93,11,-22.82935,-47.061851000000004,-22.828412,-47.066427000000004,96,56,90,2021-06-24 12:32:48,0.4804294560858946
181980,617.0,2021-06-24 12:33:20,2021-06-24 12:36:37,98:39:8e:0d:ee:69,-83,2,-22.829523000000002,-47.0637,-22.824995,-47.065813,109,76,197,2021-06-24 12:33:20,0.5480864918485104
181982,617.0,2021-06-24 12:33:22,2021-06-24 12:36:46,80:58:f8:45:ec:cb,-83,6,-22.829522,-47.063701,-22.825225,-47.06633,163,78,204,2021-06-24 12:33:22,0.5485376274207205
181986,617.0,2021-06-24 12:33:31,2021-06-24 12:36:49,4a:8a:2e:e0:24:be,-85,1,-22.829519,-47.063901,-22.825274,-47.066435999999996,38,82,198,2021-06-24 12:33:31,0.5387976870944857
181992,617.0,2021-06-24 12:33:44,2021-06-24 12:39:33,50:3d:c6:04:84:f6,-45,6,-22.829494,-47.064745,-22.817835000000002,-47.072594,42,88,349,2021-06-24 12:33:44,1.5257225389409224
182077,617.0,2021-06-24 12:35:24,2021-06-24 12:40:14,70:fd:46:ee:15:e6,-85,11,-22.825913,-47.066753999999996,-22.816541,-47.072663,80,173,290,2021-06-24 12:35:24,1.2053162004093971
182125,617.0,2021-06-24 12:36:17,2021-06-24 12:39:43,04:c8:07:92:42:0c,-57,6,-22.825239,-47.06542,-22.817304999999998,-47.072661,247,221,206,2021-06-24 12:36:17,1.1528569802422846
182360,617.0,2021-06-24 12:43:57,2021-06-24 12:50:00,68:c4:4d:76:e6:cb,-93,7,-22.818585000000002,-47.066507,-22.818403,-47.059671,153,456,363,2021-06-24 12:43:57,0.7009325360860061
183320,617.0,2021-06-24 13:11:59,2021-06-24 13:25:18,34:be:00:a7:a6:a7,-94,11,-22.828117000000002,-47.066590999999995,-22.813348,-47.064422,68,110,799,2021-06-24 13:11:59,1.6572179512604288
183440,617.0,2021-06-24 13:14:10,2021-06-24 13:15:28,60:1d:91:0d:dc:a6,-65,1,-22.825086,-47.065953,-22.823043,-47.068715999999995,79,230,78,2021-06-24 13:14:10,0.3630364540020029
183484,617.0,2021-06-24 13:15:06,2021-06-24 13:23:12,96:33:af:15:c0:a8,-91,11,-22.824008,-47.067965,-22.820995,-47.066988,103,274,486,2021-06-24 13:15:06,0.34967431926869125
183635,617.0,2021-06-24 13:21:24,2021-06-24 13:23:09,fc:aa:b6:ca:d7:a1,-94,1,-22.818308,-47.066393,-22.82111,-47.067196,31,424,105,2021-06-24 13:21:24,0.3222552480308922
184559,617.0,2021-06-24 13:59:10,2021-06-24 14:01:36,06:41:4b:e7:7e:9b,-95,1,-22.829488,-47.064267,-22.825210000000002,-47.066291,114,101,146,2021-06-24 13:59:10,0.5189521721357091
184931,617.0,2021-06-24 14:17:08,2021-06-24 14:18:58,02:df:1f:5f:7c:d0,-93,6,-22.824969,-47.065641,-22.830788000000002,-47.064116,45,473,110,2021-06-24 14:17:08,0.6656522560356388
184954,617.0,2021-06-24 14:17:47,2021-06-24 14:19:13,f8:1f:32:80:3a:c9,-94,11,-22.826216,-47.067567,-22.831473000000003,-47.063196000000005,111,496,86,2021-06-24 14:17:47,0.7364586434605337
185565,617.0,2021-06-24 14:34:13,2021-06-24 14:38:10,7a:a5:15:82:c6:65,-72,6,-22.825619,-47.06622,-22.816742,-47.072689000000004,115,102,237,2021-06-24 14:34:13,1.1890794205464663
185611,617.0,2021-06-24 14:35:11,2021-06-24 14:40:51,02:00:00:00:00:00,-89,6,-22.825187,-47.066168,-22.814451000000002,-47.064283,54,148,340,2021-06-24 14:35:11,1.2093223413413294
185952,617.0,2021-06-24 14:56:57,2021-06-24 15:07:57,74:c6:3b:ed:d2:01,-51,6,-22.827367000000002,-47.06111,-22.820352,-47.071376,55,17,660,2021-06-24 14:56:57,1.3097593770823845
185975,617.0,2021-06-24 15:02:40,2021-06-24 15:06:56,a8:16:d0:a1:7e:b1,-80,6,-22.829658,-47.060899,-22.823529999999998,-47.068477,55,40,256,2021-06-24 15:02:40,1.033192208733727
186010,617.0,2021-06-24 15:04:08,2021-06-24 15:09:05,7a:56:28:98:1d:72,-95,11,-22.828379,-47.066367,-22.817273999999998,-47.072671,61,75,297,2021-06-24 15:04:08,1.3936358151307595
186176,617.0,2021-06-24 15:10:28,2021-06-24 15:14:48,98:39:8e:cd:d5:05,-63,6,-22.813772,-47.069771,-22.821092,-47.067141,112,242,260,2021-06-24 15:10:28,0.85742220409085
